date,time,language,links
20081025,140000,de,42
20081114,90000,ja,2
20081018,80000,ro,1
20081207,140000,hu,1
20081006,230000,es,13
20081228,0,es.n,2
20081209,10000,de,6
20081211,80000,commons.m,2
20081007,180000,ru,12
20081104,140000,pl,2
20081013,230000,ru,4
20081216,140000,it,3
20081020,210000,de,27
20081224,70001,en,79
20081016,20000,ar,1
20081203,30000,en,153
20081016,140000,fr,45
20081101,200000,pt.n,1
20081008,30001,commons.m,1
20081003,80000,ja,1
20081119,210000,pl,1
20081011,170000,tr,3
20081001,180000,de,90
20081229,130000,id,1
20081229,170000,nl,4
20081223,80000,fi,1
20081123,230000,sv,4
20081129,170000,ja,3
20081214,210000,it,6
20081119,40000,en,136
20081003,20000,de,2
20081225,20000,en,81
20081216,50000,de,1
20081129,110000,sv,1
20081208,100001,pl,2
20081220,110000,es,1
20081020,190001,it,16
20081130,90000,es,1
20081228,180000,tr,2
20081107,140000,en.n,5
20081205,0,en,140
20081128,180000,en,132
20081228,230000,commons.m,2
20081214,60001,es.n,1
20081031,50000,fr,1
20081005,130000,no,1
20081021,90000,de,45
20081125,120001,it,6
20081117,150000,es,3
20081115,150000,zh,2
20081103,180001,id,1
20081220,200000,fr,12
20081105,180000,ru,2
20081019,40000,sv,1
20081221,10001,fr,5
20081123,170000,en,166
20081021,10000,fi,1
20081009,140001,en.n,18
20081129,100000,de,13
20081202,140000,ru,2
20081012,130001,de.n,1
20081129,110000,de,21
20081130,20001,pl,1
20081005,10000,en.n,3
20081105,160000,fi,2
20081125,1,de,19
20081010,70001,de,71
20081103,190000,de,40
20081026,30000,es,6
20081104,150000,es,1
20081009,0,vi,2
20081209,110001,ar,1
20081017,130000,ja,1
20081023,80000,en.n,1
20081128,90000,hu,1
20081207,200000,fi,1
20081120,1,ru,3
20081206,110000,it,6
20081015,20000,vi,1
20081231,30001,es,5
20081125,60001,es,16
20081012,100000,pt,1
20081225,160000,sv,1
20081014,80000,fr.n,1
20081014,110000,es.n,1
20081006,80000,vi,1
20081201,110000,commons.m,1
20081218,190001,pl,2
20081202,160000,en.n,1
20081204,210000,pt,1
20081201,20000,pt,1
20081101,180000,es.n,1
20081014,130000,fr.n,3
20081103,100000,fr,22
20081207,150000,de,42
20081109,210000,nl,5
20081006,160001,hu,2
20081112,140000,id,2
20081103,140000,de.n,1
20081003,60000,es,1
20081204,0,en.n,1
20081106,220000,hu,1
20081209,40001,de,3
20081019,140001,fi,2
20081103,80000,it,3
20081001,120000,en,364
20081228,70000,it,2
20081209,90000,pt,1
20081211,0,tr,1
20081126,220000,cs,1
20081011,160000,es,1
20081007,170000,en,771
20081021,20000,en.n,3
20081223,220000,ru,3
20081222,30000,ar,2
20081111,160000,pt,2
20081031,150000,commons.m,7
20081228,120000,fr,5
20081114,140000,es,5
20081020,180000,commons.m,2
20081215,70000,de,4
20081207,70000,www,1
20081024,170000,de.n,1
20081020,90000,sv,2
20081007,70000,de.n,5
20081018,10000,pt,1
20081015,1,de,24
20081215,90000,hu,1
20081020,70001,ro,1
20081016,220001,es,10
20081121,70000,tr,1
20081119,230000,es.n,4
20081231,20000,es,3
20081117,160000,es,7
20081111,100000,es,7
20081220,140000,fi,1
20081103,200000,kn,1
20081220,40000,es.n,2
20081020,140000,ru,5
20081205,160000,ru,4
20081010,30000,en.n,1
20081122,20000,fi,2
20081007,150001,pt,1
20081127,190000,hu,2
20081124,40000,en.n,1
20081009,100000,ro,1
20081213,70000,fr,9
20081003,150000,tr,1
20081017,20000,ja,2
20081031,170000,fr,19
20081229,30000,nl,1
20081226,70001,en.n,1
20081214,210000,vi,1
20081127,60001,vi,2
20081118,70000,it,1
20081209,90000,ru,4
20081126,140000,en.n,1
20081101,210000,pt,1
20081214,40000,commons.m,2
20081023,20000,vi,2
20081118,0,commons.m,1
20081106,170001,es,5
20081202,20001,fr,3
20081126,80000,pl,1
20081018,90001,vi,1
20081124,170000,en,271
20081109,20000,pt,1
20081211,150000,ru,4
20081122,120001,id,1
20081208,160001,nl,3
20081023,70000,ru,4
20081215,100000,da,3
20081119,10000,it,2
20081116,180000,pl,2
20081017,40001,pt,2
20081126,170000,ru,6
20081014,140000,de,110
20081206,0,it,1
20081011,190001,es.n,4
20081014,40000,vi,2
20081030,170000,fr,11
20081007,190000,en,687
20081020,100000,zh,2
20081118,150000,ru,12
20081204,180000,pl,1
20081002,60000,fr,3
20081117,130000,pl,1
20081206,110000,tr,3
20081126,10000,pl,1
20081118,190000,pl,1
20081201,220000,pl,3
20081025,140000,de.n,7
20081218,10000,es,8
20081023,140000,en,338
20081029,110000,commons,1
20081015,190000,de.n,2
20081229,70000,en.n,2
20081020,50000,fr,1
20081016,160001,de,74
20081211,90000,es,2
20081229,0,ru,1
20081227,80001,fr,1
20081106,10000,es.n,1
20081108,150000,sv,1
20081008,140000,de,154
20081216,1,en,159
20081106,190000,tr,2
20081020,100000,ru,4
20081013,0,nl,2
20081001,160000,sv,3
20081010,20001,sv,1
20081217,60001,ko,2
20081225,110000,fr.n,1
20081011,20000,en,297
20081018,210000,hu,1
20081014,100000,pt.n,1
20081005,170000,ru,3
20081228,60000,cs,1
20081225,80000,commons.m,1
20081028,180001,de,104
20081101,70000,nl,1
20081108,130000,tr,1
20081219,120000,en.n,1
20081105,230000,tr,3
20081101,140000,id,6
20081029,60001,en,167
20081102,130000,fr,18
20081124,70000,it,1
20081105,230000,ru,6
20081230,190000,ru,4
20081214,220000,fr,16
20081101,190000,en.n,2
20081102,150000,pt,1
20081124,180001,de.n,2
20081205,150000,en.n,1
20081226,90000,nl,2
20081020,90000,es,2
20081019,70000,es,1
20081212,100000,ru,9
20081104,20000,commons.m,3
20081115,90000,it,2
20081119,210000,it,3
20081020,200000,nl,2
20081225,180000,pt,2
20081030,190000,commons.m,4
20081217,100000,de,35
20081014,150000,da,2
20081214,170000,hu,3
20081015,130000,fi,3
20081008,80000,pl,1
20081106,120000,tr,1
20081202,100000,sv,2
20081127,1,ar,1
20081019,10000,it,1
20081220,40000,pt,3
20081113,130000,pt,1
20081030,90000,it,6
20081228,40000,en.n,3
20081119,60001,de,5
20081004,30000,zh,2
20081115,190000,en,153
20081203,220000,cs,1
20081109,200000,de,40
20081020,180000,nl,3
20081216,170000,fr,20
20081202,190000,pt,1
20081217,150000,commons.m,2
20081113,160000,commons.m,1
20081206,40000,fi,1
20081028,120001,tr,1
20081215,130000,tr,1
20081123,100000,nl,1
20081024,200000,commons.m,2
20081007,130000,es,10
20081001,150000,sv,3
20081023,180001,ja,1
20081001,0,es.n,2
20081107,100000,da,1
20081005,70000,de.n,2
20081030,70000,ko,1
20081021,1,es,6
20081125,110000,de.n,1
20081018,30001,es.n,2
20081204,40000,es,2
20081210,170001,lt,3
20081026,180001,nl,1
20081231,50000,de.n,1
20081103,30000,fr.n,1
20081023,230000,sv,2
20081029,230000,fr,16
20081223,60000,no,1
20081102,170000,en.n,1
20081006,130000,pt,4
20081210,170001,fr,13
20081028,200000,ro,3
20081024,60001,en,202
20081003,90000,fr,36
20081223,70001,ar,1
20081231,70000,vi,2
20081123,70000,fi,1
20081005,20000,ko,1
20081025,10000,pt,2
20081012,140000,ru,5
20081202,170000,ja,1
20081126,220000,pt,5
20081130,130001,ja,2
20081205,60000,ja,1
20081029,80000,fi,4
20081028,160000,tr,4
20081125,20000,pt,1
20081201,100000,en.n,1
20081009,160000,cs,2
20081018,210000,fr,20
20081121,1,fr,4
20081001,30000,it,3
20081030,10000,it,1
20081108,40000,fr,2
20081030,50000,en,154
20081004,170000,ja,3
20081219,0,it,1
20081117,180000,hu,2
20081026,140000,tr,1
20081202,180000,fr,18
20081109,150000,it,7
20081105,110001,fr,17
20081102,160000,pl,2
20081123,80000,es,1
20081005,180000,id,6
20081106,230001,pl,1
20081125,1,fr,11
20081219,120000,it,4
20081103,210000,tr,2
20081102,20000,de,4
20081209,160000,en.n,2
20081107,190000,es,6
20081013,150000,en.n,3
20081221,70001,commons.m,1
20081113,110000,it,12
20081027,190000,tr,2
20081116,140000,en,115
20081204,170000,it,9
20081225,190001,it,2
20081225,20000,de,6
20081023,170000,sv,2
20081127,210000,fr,10
20081212,20000,en,122
20081109,40000,ja,1
20081208,150000,de,58
20081218,130001,pt,2
20081017,220000,zh,1
20081018,130000,ro,2
20081112,90000,tr,4
20081001,130000,nl,4
20081206,200000,es.n,1
20081030,170000,pt,5
20081002,0,ru,2
20081219,70001,en,103
20081224,10001,ru,1
20081014,90000,en.n,1
20081026,160000,tr,1
20081218,210000,id,1
20081022,140000,ru,6
20081010,170000,fr,29
20081127,60001,id,2
20081114,160000,it,3
20081007,140000,it.n,2
20081126,230000,cs,1
20081029,200000,fi,1
20081203,160000,no,1
20081119,40000,pl,1
20081127,100000,hu,2
20081110,20000,ko,1
20081104,80000,ro,1
20081011,10001,pt,1
20081018,120000,fr,12
20081003,200000,commons.m,1
20081224,60000,ko,2
20081222,130001,es,2
20081009,0,nl,7
20081120,150000,ru,10
20081112,190000,fr,20
20081126,230000,es,14
20081011,120000,nl,5
20081220,120000,tr,2
20081001,210000,fi,2
20081121,50001,it.n,1
20081202,120000,ru,5
20081220,150000,de,10
20081114,100000,it,9
20081217,150000,en,176
20081118,50001,pl,1
20081125,80000,en.n,2
20081106,190000,cs,1
20081230,220000,pt,6
20081024,40000,www,1
20081215,230000,de,20
20081031,190000,pt,2
20081212,40000,en,122
20081205,10000,hu,1
20081221,220000,commons.m,4
20081217,230000,en,153
20081012,110000,nl,8
20081031,210000,fr,12
20081101,80000,nl,1
20081224,170000,en.n,1
20081013,80000,commons.m,2
20081011,180000,id,2
20081024,10000,pt,1
20081017,80000,ru,6
20081126,10000,hu,1
20081007,60000,ja,7
20081027,180001,tr,3
20081208,180000,fr.n,1
20081008,160000,cs,1
20081018,210000,fi,1
20081019,120000,tr,1
20081202,210000,en.n,1
20081217,70000,ko,2
20081019,20001,en.n,2
20081107,220000,sv,1
20081030,120001,id,5
20081015,210000,es,8
20081209,190000,de,30
20081226,220000,commons.m,1
20081226,110000,ja,1
20081020,10001,es.n,1
20081218,20000,nl,1
20081226,80000,www,1
20081012,170000,ro,1
20081209,0,id,1
20081016,230000,es.n,1
20081010,180000,nl,3
20081014,70000,id,13
20081009,90000,id,12
20081027,70000,ru,2
20081006,210000,en,1044
20081010,130001,pl,3
20081103,40000,en,155
20081112,60001,es,3
20081107,10000,tr,1
20081018,20000,commons.m,3
20081225,70001,en,54
20081217,160000,nl,3
20081019,220000,fr.n,1
20081107,90000,es,1
20081018,20000,ja.n,1
20081208,150000,fi,1
20081114,1,da,1
20081013,0,ro,3
20081230,200001,www,1
20081030,30000,it,2
20081117,220000,fi,1
20081109,140000,en.n,3
20081008,110000,vi,5
20081011,40000,es,9
20081001,210000,commons.m,3
20081029,130000,fr.n,1
20081101,130000,pt,1
20081010,50000,de,9
20081108,160000,fr,24
20081213,90000,es,1
20081203,210000,tr,1
20081214,110000,ru,4
20081023,180001,tr,4
20081003,180000,es,11
20081103,120001,ru,3
20081114,190000,pt,2
20081023,210000,tr,3
20081104,220000,pl,2
20081231,150001,sv,4
20081002,50001,da,1
20081010,70001,id,11
20081214,190000,lt,1
20081005,40001,ro,1
20081023,110000,ru,13
20081210,80000,fi,1
20081010,150000,fi,1
20081014,210000,vi,1
20081110,20000,en.n,1
20081001,70000,commons.m,8
20081014,190000,ru,7
20081125,220000,ru,3
20081215,100000,pl,3
20081118,20000,es,10
20081006,230000,id,3
20081007,180000,cs,1
20081219,100000,zh,2
20081028,110000,fr,12
20081013,30000,pl,2
20081004,0,fi,1
20081019,90000,de,32
20081118,110000,vi,1
20081205,140001,da,1
20081215,190000,ru,5
20081126,20000,fr,3
20081023,190000,en,289
20081111,210000,fr.n,2
20081008,120000,it,47
20081215,200000,fr.n,1
20081217,220000,www,1
20081120,50000,en,122
20081201,20000,es,4
20081027,160000,zh,1
20081210,130000,sv,2
20081126,1,no,1
20081025,220000,en,135
20081031,230000,tr,1
20081214,210000,nl,7
20081219,120000,hu,1
20081031,230000,pl,1
20081203,0,da,2
20081020,40000,fr,4
20081225,10001,en,83
20081218,110000,commons.m,1
20081028,10000,en,150
20081012,50000,ko,1
20081209,140000,commons.m,3
20081220,10001,es,1
20081122,150000,lt,2
20081028,200000,ru,5
20081129,170000,nl,2
20081227,80001,commons.m,2
20081106,230001,es,5
20081212,100000,id,1
20081024,120001,pl,3
20081218,60001,da,1
20081128,160000,it,16
20081022,150000,commons.m,3
20081012,70001,www,4
20081017,20000,es.n,3
20081001,40000,id,1
20081121,30000,id,1
20081012,130001,id,13
20081001,200000,it,28
20081024,120001,ru,4
20081008,60000,ja,2
20081206,110000,zh,1
20081013,130001,nl,7
20081002,40000,de,10
20081212,170000,de,40
20081212,100000,fi,1
20081030,140000,fr.n,4
20081007,50000,ja,2
20081017,180000,ru,4
20081003,190000,ru,7
20081001,100000,it.n,1
20081127,50000,no,1
20081221,210000,ru,5
20081128,0,de,14
20081123,190000,it,13
20081212,40000,vi,1
20081010,230000,pl,3
20081026,200000,sv,2
20081012,150000,sv,4
20081218,70000,en,126
20081017,200000,hu,1
20081011,220000,pt,3
20081028,80000,en.n,4
20081230,60000,ja,1
20081028,220000,en,200
20081219,70001,vi,2
20081226,140001,ru,3
20081225,80000,en,58
20081007,0,pl,2
20081123,200000,fr,11
20081105,140000,ja,2
20081017,40001,fr,3
20081117,40000,sv,1
20081010,140000,fr,57
20081230,60000,ru,8
20081014,190000,en.n,5
20081004,190000,fr,25
20081204,0,it,6
20081026,20000,ja,2
20081109,20000,en,81
20081006,80000,ro,5
20081229,80001,ru,8
20081012,40000,ja,2
20081108,10000,fr,2
20081027,100000,fr.n,1
20081119,120000,es,8
20081023,210000,commons.m,4
20081103,190000,sv,1
20081010,30000,ja,1
20081113,150000,en,211
20081208,70000,es,1
20081127,1,es,9
20081111,210000,no,1
20081127,230000,no,2
20081015,60000,en,261
20081203,180000,nl,3
20081121,60000,it,1
20081006,50000,en.n,3
20081113,170000,nl,1
20081018,40000,sv,3
20081022,180000,it,14
20081017,220000,it,20
20081202,30000,de,4
20081112,100000,ja,1
20081231,230000,it,2
20081108,20000,en,110
20081223,90000,fr,8
20081213,30000,id,3
20081228,130000,nl,2
20081116,90000,tr,1
20081025,130000,no,1
20081107,60000,fr,3
20081125,1,nl,1
20081213,220000,pl,1
20081117,190000,en.n,1
20081018,130000,fr,29
20081216,110000,es,13
20081007,30000,en,782
20081107,90000,en,149
20081207,160001,no,1
20081110,120000,it,18
20081202,50000,es,3
20081228,100000,ru,4
20081005,180000,ja,1
20081002,170001,id,3
20081111,110001,ja,2
20081119,150000,fi,1
20081130,130001,en,91
20081009,80001,zh,3
20081104,50000,vi,2
20081205,0,no,1
20081112,200000,commons.m,1
20081230,130000,de,20
20081026,110000,en,120
20081026,30000,id,2
20081211,140000,ro,1
20081025,120001,pt,3
20081129,100000,pl,2
20081008,90001,ko,1
20081011,210000,es,13
20081210,210000,tr,3
20081114,120000,ru,6
20081214,160000,da,1
20081202,210000,tr,3
20081109,220000,pt,1
20081212,180001,it,4
20081001,90000,de,90
20081204,80001,vi,1
20081202,120000,pt,5
20081205,120000,nl,5
20081126,30000,commons.m,2
20081220,160000,en,100
20081002,200000,pt,2
20081111,80000,es.n,2
20081027,1,fr,7
20081013,80000,no,1
20081104,100000,id,3
20081220,50000,de,2
20081015,120000,en.n,3
20081113,10000,de,9
20081113,210000,es,6
20081007,180000,fr,45
20081206,130000,en.n,2
20081118,120001,de.n,1
20081101,210000,fi,2
20081112,140000,es,1
20081209,80000,hu,2
20081130,210000,tr,2
20081001,0,it,5
20081006,120000,en.n,5
20081024,10000,id,2
20081127,120001,fi,1
20081119,170001,en.n,2
20081016,30000,it,1
20081216,90000,nl,1
20081002,80000,nl,4
20081006,180000,pt,2
20081010,190001,vi,1
20081018,160000,en.n,4
20081123,20000,fi,1
20081123,100000,de,12
20081120,150000,fi,1
20081004,170000,es,7
20081027,70000,cs,1
20081122,70000,en.n,1
20081123,230000,tr,2
20081210,20000,de,1
20081217,70000,commons.m,1
20081031,190000,fr,12
20081006,140000,de,118
20081230,20001,fr.n,1
20081215,150000,fr,22
20081006,210000,vi,1
20081217,160000,ro,2
20081006,90000,sv,4
20081023,90000,it,18
20081212,150000,tr,1
20081130,230000,de,22
20081218,130001,pl,2
20081013,80000,fr,25
20081008,10000,es,22
20081116,100000,ru,6
20081008,180000,es,20
20081007,120000,es.n,2
20081119,190000,en,169
20081001,10000,de,21
20081231,10000,no,1
20081127,200000,it,3
20081018,70000,es,2
20081026,230000,fi,1
20081122,210000,de,15
20081012,200000,it,18
20081128,70001,fr,5
20081012,200000,hu,2
20081205,10000,es,3
20081112,230000,commons.m,1
20081001,10000,en,304
20081202,50000,pt.n,1
20081104,110000,en,131
20081225,30000,es,2
20081026,160000,en,178
20081227,90000,nl,5
20081121,160000,ru,6
20081208,220001,de,30
20081113,140000,ru,3
20081203,150000,ru,7
20081027,160000,tr,2
20081015,1,id,1
20081128,170000,vi,1
20081108,90000,hu,1
20081225,0,fr,4
20081218,100000,it,5
20081015,180000,de.n,1
20081006,230000,ja,2
20081121,160000,es,4
20081212,160000,de,47
20081007,220000,fi,2
20081019,170000,en,244
20081208,190000,pl,3
20081225,80000,tr,1
20081011,130001,tr,5
20081227,40000,vi,3
20081024,40000,ru,4
20081227,220000,ru,4
20081122,110000,fr,4
20081227,230000,en,87
20081117,100000,it,13
20081227,40000,fr,2
20081123,100000,tr,3
20081025,150000,ru,1
20081217,160000,en,162
20081025,70000,tr,2
20081104,80000,de,17
20081109,200000,de.n,1
20081223,50000,pl,1
20081119,200000,ru,4
20081030,30000,pt,4
20081010,130001,fr,60
20081104,150000,en.n,2
20081002,0,en,304
20081210,160000,vi,1
20081001,220000,sv,1
20081117,170001,commons.m,1
20081027,220000,id,1
20081101,230000,fr,19
20081023,50000,en.n,2
20081002,220000,nl,9
20081029,210000,it,10
20081210,0,es,4
20081107,50001,fr,1
20081105,70000,en.n,2
20081006,140000,commons.m,1
20081115,130000,ru,1
20081122,60001,es,1
20081007,100001,nl,2
20081123,80000,en.n,1
20081025,70000,pl,1
20081009,0,fr,24
20081225,150000,tr,1
20081108,170000,ja,1
20081107,200000,sv,1
20081126,40000,pt,2
20081213,10000,de,6
20081207,20000,id,1
20081115,0,tr,1
20081125,110000,en,136
20081128,100000,sv,2
20081213,130000,sv,1
20081126,10000,sv,1
20081222,80000,es,1
20081015,90000,es.n,2
20081121,110001,pl,1
20081212,160000,pl,1
20081002,20000,es,13
20081024,230000,fr,9
20081003,40000,cs,1
20081126,160000,commons.m,1
20081002,110001,de,83
20081221,200000,fr,7
20081207,50000,fr.n,1
20081212,70000,de.n,1
20081101,30000,en,112
20081115,90000,es,1
20081119,220000,en.n,2
20081125,110000,ja,2
20081121,60000,es.n,2
20081017,210001,es,13
20081027,190000,es.n,1
20081002,70000,pl,2
20081010,180000,id,2
20081015,120000,ro,1
20081019,180000,pl,5
20081217,60001,ru,7
20081226,150000,da,1
20081120,1,it,1
20081007,160000,de,120
20081127,230000,ru,6
20081018,200001,en,190
20081201,120000,ja,1
20081014,110000,ja,1
20081212,200000,en,145
20081105,130000,pl,4
20081022,190000,it,24
20081114,20000,fr,5
20081027,70000,en,170
20081029,190000,fr,9
20081016,180000,fr.n,4
20081128,30000,fr,2
20081025,110000,ja,2
20081118,20000,pt,5
20081126,170000,en.n,1
20081201,100000,es,1
20081127,100000,nl,3
20081014,170000,cs,1
20081009,70000,it,14
20081019,90000,en.n,2
20081019,150000,ru,3
20081126,190000,it,2
20081225,220000,ja,1
20081227,200001,es,10
20081127,40000,en,93
20081013,160000,it,39
20081226,160000,commons.m,2
20081127,60001,commons.m,7
20081019,10000,es,7
20081226,50000,vi,1
20081024,80000,fr,14
20081209,30000,es,2
20081223,0,it,4
20081006,190000,fi,5
20081119,80000,it,2
20081222,140000,sv,3
20081213,160000,en,113
20081223,90000,en,70
20081104,60001,cs,1
20081013,10001,fi,1
20081109,20000,ja,1
20081122,50000,ru,3
20081008,80000,nl,2
20081127,70000,en.n,1
20081216,120001,it,11
20081130,90000,en.n,2
20081006,160001,de,103
20081228,100000,cs,1
20081107,60000,de,6
20081004,40001,ja,1
20081023,170000,de.n,1
20081225,90000,it,2
20081208,200000,it,6
20081014,150000,hu,1
20081026,200000,de,65
20081218,210000,da,2
20081222,120000,pl,1
20081207,170000,da,3
20081004,170000,ru,2
20081026,130000,fr,12
20081002,220000,commons.m,1
20081114,140000,vi,1
20081228,220000,en,89
20081120,170000,es,12
20081203,40000,ko,1
20081024,160000,ru,4
20081008,160000,fi,3
20081018,110000,en,181
20081106,1,en,129
20081002,160000,fr.n,2
20081030,90000,tr,2
20081106,40000,en,138
20081221,60000,pl,1
20081020,150000,sv,1
20081016,150000,es,12
20081016,80000,hu,4
20081204,210000,es,11
20081227,20001,es,2
20081126,70000,de,6
20081202,120000,ko,2
20081120,200000,pt,1
20081007,160000,tr,1
20081016,80000,ru,6
20081015,190000,tr,3
20081123,160000,es,2
20081202,170000,fi,1
20081006,160001,nl,2
20081103,190000,id,1
20081213,230000,es,5
20081016,30000,en,262
20081011,40000,fr,14
20081219,110000,pt,1
20081001,150000,tr,1
20081122,190000,cs,1
20081120,50000,fr,3
20081018,120000,es,1
20081228,10000,ru,1
20081027,150000,en,293
20081002,0,commons.m,2
20081031,100000,it,8
20081106,200000,pt,1
20081020,50000,en,214
20081210,40000,en,114
20081016,150000,fr,46
20081213,170000,es,2
20081022,210000,it,13
20081108,220000,tr,1
20081029,1,cs,1
20081203,40000,en,146
20081007,180000,de.n,2
20081217,20000,ja,1
20081222,180000,it,5
20081108,120000,pt.n,1
20081117,200000,en,221
20081114,130000,fr,18
20081107,210000,ru,2
20081130,20001,es,4
20081027,190000,nl,1
20081016,10000,pl,1
20081016,50001,fi,2
20081119,100000,cs,1
20081211,110001,fr,30
20081224,190001,pl,1
20081121,210000,tr,7
